,0
-74187.5578238,58593.7695331
-74889.3663625,60002.0491145
-75222.6315319,61394.2756522
-74661.2308557,62531.7843538
-74325.4864396,62989.5174667
-73507.326631,62584.0182076
-71977.1249031,61599.807949
-69623.9518161,60712.0179053
-66186.9715639,60389.8061234
-61697.8873389,60151.4108701
-57038.8535928,59766.4354549
-52716.0687799,59074.3801076
-48689.4682703,58384.6925832
-45147.0145258,58078.8976009
-41906.2613263,57740.3889751
-38840.3252536,57264.97449
-36181.9753523,56439.6765099
-33929.3557789,55494.1738369
-32035.2693161,54620.7933982
-30906.5079563,54029.7829262
-30779.715086,53572.6034872
-31265.9138635,53061.8881815
-32187.3411005,52574.191335
-33282.8844415,52502.0189973
-34374.3827195,52681.1585703
-35369.7257661,52772.8731078
-36076.999213,52581.9403534
-36329.7048952,52105.258082
-36215.0018211,51852.263758
-35910.0585889,51626.692034
-35427.9891852,51074.2563648
-34523.0753899,49921.9372477
-33333.214301,48547.6117267
-31873.9791228,47485.9547298
-30031.0433607,46718.4590718
-27709.4339169,46154.5685811
-25095.6821739,45860.2146507
-22543.0969811,45787.0374491
-20062.5640053,45992.2575392
-17718.6293559,45856.5866943
-15851.2193034,45097.392013
-14339.3695655,43944.05971
-12958.4370042,42950.4966869
-12075.2129125,42628.3166216
-11791.0573308,42927.3841828
-11998.1086859,43448.2795389
-12589.1522344,43878.3402166
-13244.499795,44034.3953062
-13580.4396101,43795.3865382
-13566.6993298,43239.8194514
-13451.1813661,42650.303027
-13318.8471436,42160.8323451
-12976.9669247,41539.4870135
-12536.971247,40855.3219466
-12049.499198,40045.4926345
-11402.8592315,39329.2281091
-10420.3439693,38820.6495145
-9279.46975535,38411.8857562
-8169.48007626,37978.6723304
-7150.46717043,37324.6995685
-5785.99926151,36771.0294743
-4107.33470009,36437.3208594
-2239.79533007,36253.5548076
-221.500115869,36288.5481383
1787.30133334,36460.3233548
3522.92322127,36653.5506794
4899.97142169,36752.1083063
5729.60364666,36508.3154657
6200.53296967,36306.667123
6728.3815173,36186.6439733
7340.52955871,36130.1356936
8071.42895071,36002.7355839
8984.06636677,35579.8682278
10017.8434489,34950.0688484
11066.1965862,34221.1790474
11999.1410023,34080.596213
12740.6003237,33642.6936937
13217.2622753,32909.1220573
13421.2793255,31985.143706
13460.6359905,30909.9447083
13265.8081963,29745.5453971
12934.4758672,28560.7544933
12532.8068979,27357.68851
12080.4871024,26162.8154953
11606.4003504,24967.4141255
11121.6126977,24079.0701376
10627.3478162,23472.3608826
10019.7514081,22870.2121976
9042.00526637,22558.7794059
7863.76022679,22459.7137036
6707.52889427,22489.0205837
5521.32085711,22674.0347568
4402.39066956,22871.0448446
3385.28588552,23131.4049503
2822.99905598,23194.1785626
2462.15202282,23175.8175941
2200.2965189,22674.5077731
2005.55884798,21878.6350041
2156.40997743,20965.5293948
2482.26056251,20085.2822122
2880.7793324,19456.3379589
3482.48223955,19054.6639515
4367.57043378,18837.6670462
5384.84437433,18645.4122665
6394.83525373,18375.1840317
7406.22427475,18195.9450265
8418.21225202,18109.6144943
9214.15147008,17910.6640302
9799.15473356,18113.5009118
9914.45252818,17850.8007425
9724.62676126,17308.5246488
9374.91841419,16613.6391786
8960.29400185,15892.8510042
8525.94712191,15168.7400257
8097.6454226,14486.4341646
7654.41799111,13845.9352409
7274.77816685,13235.5410675
7026.41314738,12703.50044
7079.06301743,12416.9328279
7405.40146024,12436.2964202
7733.01173444,12483.5944059
7870.73677175,12379.0968664
7784.74111959,12054.9361675
7547.29352966,11597.6556215
7250.26189355,11102.2669162
6920.43724999,10710.7153375
6567.23460226,10529.9971544
6256.35559823,10223.8458012
5953.42325966,9843.23548342
5682.63418039,9722.56943548
5901.36813488,10136.090413
6698.47540184,10990.1621996
8025.81748752,12196.9523986
9642.48108795,13691.7624099
11166.4198492,14907.5449504
12192.8359353,15436.5583356
12414.4820992,15354.0771345
12129.4515252,14951.3264902
11393.2277121,14665.694177
10303.3033032,14403.5597887
8671.85857476,14192.5324665
6412.86633428,14543.6653788
3739.94957173,15753.0393648
947.417570634,17325.4018482
-1699.19209774,18368.0623241
-4088.58878663,18940.0618725
-6180.43221532,19500.2438804
-7791.24018179,20176.447577
-9198.29075328,21058.6467509
-10030.7128756,21431.7746545
-10215.3832088,21725.2809005
-10434.2143669,21998.6295421
-10852.100513,22684.0959736
-11317.3056076,23718.9129314
-11834.2722669,24587.4378205
-12448.0952856,25348.9198052
-12894.7771936,25920.3117599
-13166.1597131,26337.0800807
-13583.2861716,26824.0832336
-14134.5475673,27323.2206118
-14612.2748271,27604.5290868
-14960.6872603,27774.04425
-14919.5697198,28019.8585053
-14460.7078522,28189.6302512
-13557.1308465,28330.2318851
-12240.2124113,28637.2502842
-10782.2460928,28775.1911626
-9389.91449714,28636.3877733
-8101.19517948,28704.3922572
-6957.24122321,29212.4885671
-5810.5611582,30373.4334374
-4799.62162616,31251.0861203
-4099.35078104,31031.9418078
-3493.62670527,30203.1610014
-2985.42166329,29152.7004817
-2394.00304807,28421.5325913
-1786.98090839,27732.106428
-1042.74122452,26977.0511438
-251.33016595,26200.2400516
680.040325615,25743.3850684
1694.7618175,25581.7435359
2637.29897917,25344.6429849
3485.57732913,24932.1949247
4413.05142455,24737.1923973
5245.87625578,24660.0327566
5918.33137885,24409.9921821
6316.35322791,23850.4381742
6433.21471493,23070.9199297
6550.22010416,22447.7778791
6534.58816617,21722.0117684
6416.55501573,20870.9170441
6152.52621489,19980.8596232
5875.24113467,19086.1311937
5592.21304512,18250.7472164
5325.52224197,17430.8054523
5068.86581204,16642.3437279
4857.65455893,15893.4508459
4657.05608556,15295.0359281
4487.27338015,14879.6751924
4283.31238022,14443.0147124
4081.85704344,13941.3162123
3944.0999561,13474.8731655
3873.83540772,13016.1064944
3771.42513307,12543.3003985
3629.94856941,12041.5928332
3477.44697141,11539.3408827
3377.99805421,11155.8797033
3329.3047418,10915.5329071
3274.93789113,10981.7939548
3214.59173071,11022.560554
3226.01900489,11518.3029769
3389.88955725,11916.1692719
3761.91007132,12389.6662443
4204.26339964,12857.5678727
4680.79388366,13236.3803003
5233.67987189,13592.4531643
5807.36700872,13952.6459015
6252.06784919,14237.9804164
6415.87983424,14157.3829551
6326.34587354,13796.6227764
6122.92917891,13302.4709869
5868.32479374,12804.5668467
5600.53986315,12339.6694269
5377.83520958,12121.9544222
5156.83716986,12042.302733
4953.49327901,12099.7248874
4741.88913388,12217.3208166
4543.5765039,12061.1558035
4347.73058481,11705.4030845
4134.16200765,11245.2627429
3920.17636388,10773.0087108
3785.51551913,10360.2863397
3863.08983895,10097.3194367
4279.02076762,10048.0144269
4929.7330759,10112.0191358
5942.33960762,10454.3428087
7129.57033876,11185.1458833
8357.43431405,12104.8048096
9625.48416776,13069.0514633
10974.1569862,13740.156746
12423.8197602,14277.8170539
13807.9706022,14665.8655698
15041.0989204,14943.8387506
16113.4507144,15195.3390686
16994.4821778,15350.5879758
17591.7981227,15421.02698
17883.7698792,15428.169065
18005.3671802,15427.4839874
17914.8302592,15316.873123
17704.8673863,15047.7602998
17360.3325101,14652.3366776
16856.7222927,14157.2345711
16207.8953303,13618.4686139
15499.1592955,13090.8839536
14778.9127112,12527.3591531
14071.7666748,11958.894244
13396.2404069,11409.6745013
12756.0995889,10879.7132098
12145.2544101,10370.6251171
11565.9704745,9888.47736269
11014.1736646,9434.03159216
10485.6682498,9001.95827797
9979.44091934,8594.28739524
9502.09342054,8203.6926409
9030.76533943,7826.59789619
8590.84040589,7470.18091688
8163.55958689,7135.92692714
7762.42109488,6812.14382722
7378.7178213,6494.24370332
7000.13648649,6178.65458677
6651.30672473,5891.09834944
6318.6742348,5630.39113963
6005.62949789,5375.85062315
5710.28278456,5134.38134161
5422.40496318,4898.12194993
5147.8938836,4683.10581039
4889.43754777,4486.39197119
4633.62101192,4295.42228914
4388.34640917,4098.85961457
4155.18396555,3910.81117219
3940.66317685,3738.74439095
3730.02512524,3579.71532874
3522.59166702,3430.45085162
3330.47892531,3280.02151721
3163.17998522,3150.24143326
3000.35592139,3029.23676924
2858.49987949,2919.76087995
2722.10613507,2810.47153398
2593.92467085,2709.23928228
2467.12163528,2606.18778074
2340.31816339,2504.8976165
2217.02644796,2408.51646145
2100.93833287,2323.38656023
1990.43809926,2248.20367983
1883.02457517,2165.26070041
1777.54616539,2082.30469832
1674.14698853,2008.39812268
1581.72234186,1940.22493426
1510.26473707,1874.92768616
1427.40158618,1808.27104479
1342.48537765,1743.64735052
1258.65124006,1681.09516388
1186.42684784,1616.02829606
1122.00951119,1566.86444519
1062.30942599,1519.61466451
1006.93943322,1467.4135669
947.433954703,1412.55671461
886.747501103,1352.10458847
827.69328654,1299.54128505
767.685919131,1244.72590784
718.152057596,1199.75174275
673.646907056,1157.83728154
624.197761339,1122.883986
584.961636731,1098.97559675
546.318552741,1071.40395505
501.760193146,1043.59605735
451.235317012,1015.43523454
413.770742508,992.508721259
376.971513223,968.903254824
337.990053862,939.134677384
306.280440956,913.38311347
284.376166674,888.363763709
261.165044525,862.344287988
240.276607837,833.45711044
216.462874745,805.936470755
198.833593601,789.425215591
188.984803654,774.391798537
168.644648122,761.508799545
159.251016723,753.161688094
144.701385637,740.894399634
124.059222835,718.872461355
111.411825984,704.467172282
106.280447231,690.205556609
83.8448255058,676.644413186
57.6312048832,662.178037015
31.1864830445,647.345220293
7.15178279402,624.22855365
-17.1134141565,599.737011235
-31.6090384438,587.614380154
-47.4805269732,570.131601245
-64.2265376892,565.691578095
-91.2642048043,558.865278367
-122.645629314,551.343931828
-154.441236716,543.538236393
-168.786275385,540.163165746
-171.68114713,535.45688155
-166.658649244,533.41324693
-165.43160655,529.995651258
-161.621772138,523.888066729
-158.833660622,521.046590582
-152.113535265,517.710179608
-148.683834517,511.111336559
-142.048168251,502.989688087
-146.774732873,497.016093985
-151.69206457,495.645761824
-154.742781948,496.251828778
-155.341188093,499.893777855
-159.05324735,496.806704976
-159.933795197,487.873825224
-160.887197578,485.262658309
-159.598393693,494.516664662
-157.749816794,494.437843738
-155.045467701,499.929646872
-172.521499551,503.953763821
-175.78279517,509.059498521
-171.512770398,517.602169732
-168.463989515,528.006572993
-164.250661324,529.527277268
-150.717691901,528.504809272
-140.900444942,529.873587093
-134.752120321,538.030864152
-133.512999015,548.040396697
-129.038545362,549.208704755
-133.915583267,537.227032115
-148.292464014,527.219750173
-164.638794359,517.693832754
-176.026741051,512.618292075
-181.092446422,509.645400932
-175.841488967,504.129137778
-174.111992224,497.471410426
-182.227567112,495.45493139
-197.899327577,491.331465709
-209.275854331,490.315451193
-213.716200387,488.417710215
-212.56576023,488.130723173
-212.63502459,492.16066208
-209.326449312,493.008443976
-205.243559126,492.840476242
-193.23492473,495.690472673
-187.077069071,490.173972111
-192.414460383,480.369313511
-194.719081704,478.519547974
-204.328733238,474.848804652
-202.343707854,472.80216802
-201.350340182,478.946736167
-201.987614896,481.070826335
-203.239455021,485.585997645
-200.609594268,485.038223117
-193.433967349,487.395278464
-177.589681464,493.787335401
-175.794774682,495.012094351
-166.209674316,498.485682383
-167.476936649,501.067416477
-170.568360521,498.938415227
-170.385672825,506.065848438
-181.907558681,510.520322513
-182.492696748,516.637001394
-186.155390113,515.407953943
-175.547630085,517.443248216
-166.886843563,509.885596999
-157.84521333,503.078891288
-147.165036794,496.282142779
-133.937383247,492.314164281
-133.211116715,498.986865583
-131.334037234,505.340277127
-123.10728289,504.691335991
-126.583347724,501.221760226
-124.598294026,501.105026527
-120.303799023,497.118451056
-120.533864582,495.66580425
-118.188722464,493.156034513
-112.389323548,494.110675717
-118.953435024,489.026841939
-123.214408437,487.371463618
-124.384483957,485.946401096
-123.463671979,491.802232161
-120.520034831,502.776482525
-123.520111395,506.841714241
-120.002044192,507.388916831
-127.27070035,504.900731909
-133.159090003,514.020527736
-147.346133548,519.291480679
-148.47650295,523.858236111
-151.753956295,524.4867049
-158.56172374,520.125049806
-173.902760417,515.987117455
-177.389122152,510.249463651
-186.817325925,512.443912772
-184.962968662,513.523601198
-180.133862751,514.186678517
-179.346019229,515.469544531
-184.232020595,510.613472101
-195.195123836,505.977970244
-205.750262567,496.755929548
-213.231549445,489.374027857
-214.276686901,488.572310524
-221.448598583,481.718323527
-227.562119377,486.364841017
-229.055041526,485.357823803
-219.048853955,487.973513824
-214.731364581,499.430172714
-211.531300083,508.169517622
-210.478916196,513.575199318
-221.30166174,517.673306633
-231.294411144,515.924006296
-239.310249039,511.901062936
-247.321770872,505.237659756
-249.607001763,500.586658591
-253.828354418,492.655408417
-253.716987132,492.409981493
-245.671663712,490.994717577
-249.415714388,490.355152158
-250.062466981,494.642780002
-248.240805674,494.546569771
-253.224213517,486.479169908
-241.269830201,483.8815798
-233.443470608,480.777079897
-226.967801175,475.042756351
-238.829140969,470.293636469
-246.742015951,466.998730657
-257.615836141,460.9571149
-263.027121113,455.911948212
-255.436115497,451.345593607
-244.908542308,453.406006137
-227.950439764,454.746330318
-218.336923726,468.497509694
-202.953680466,478.228392764
-191.004390325,485.819723067
-194.728606479,489.662927909
-194.035475109,491.899038385
-200.454553578,493.008107827
-201.075514851,496.251583899
-192.377658491,501.208840621
-188.052967058,503.04249787
-192.841354136,507.446660439
-197.279162963,505.016723897
-199.54039572,496.247793626
-207.523677051,492.017289776
-207.494363972,489.831255948
-206.046147989,481.406186984
-200.428519618,474.714828317
-196.846472007,475.860136245
-198.590277506,470.842369943
-201.157885967,465.266912944
-194.240867539,468.530362665
-189.989346511,467.245440241
-184.427761204,473.168215748
-181.445372819,482.351524249
-180.09902226,483.880788849
-181.52038747,485.706164758
-179.77516392,489.450337831
-183.338971736,492.362099105
-195.514239862,496.910057988
-193.553552249,503.346831741
-186.31670736,510.453839771
-179.549768902,512.832978791
-178.743585339,508.656090303
-169.812020142,509.711492774
-156.639576333,516.20597723
-158.730286221,518.61449069
-158.528051525,517.590634139
-159.902724363,518.428765763
-161.188331894,511.181738894
-166.224959806,502.646236348
-166.495529376,494.717385641
-171.060110959,484.546783209
-166.223605955,478.229870781
-162.023196928,481.787231614
-168.695457844,483.930148818
-169.967728687,495.268740574
-179.403649743,500.855102042
-192.950699321,504.393116449
-198.682775279,510.719644714
-197.972641099,515.253498436
-200.399362371,514.931324756
-203.335379163,515.988424019
-203.120153023,517.749693715
-205.28167779,513.167928019
-202.27854318,519.734621863
-210.792892196,521.72810328
-223.151538626,524.442515801
-237.118926617,524.851723865
-241.286723931,526.80877064
-244.857344055,525.765736237
-240.510163825,523.494347716
-239.762030505,513.942886247
-235.816798537,509.799452824
-235.43124313,510.145124727
-236.991983946,507.026210152
-243.219379967,503.547600022
-243.48146221,498.695112855
-245.474346366,492.177463669
-244.559113886,493.608595839
-245.67136226,496.976874165
-238.492103229,501.752657236
-239.603810176,507.930992558
-232.93576143,507.092585446
-229.926165653,497.16159934
-215.680130543,492.561738586
-206.973097316,498.118079774
-207.752539566,496.580443283
-207.710054434,492.063669674
-205.462005462,497.849326647
-202.232382815,500.18560864
-203.130482329,495.363957986
-206.618457131,494.466512115
-213.931212009,487.15155623
-215.679073516,475.561781954
-210.068832303,466.927118765
-206.1666227,460.812518206
-195.805395217,466.537537748
-194.320376733,467.531006526
-200.774439623,470.288742067
-201.365257105,480.573492171
-195.155740404,481.848995125
-193.033550657,485.977822784
-199.082655507,482.651554521
-206.933358647,481.832501745
-204.168774063,477.891594244
-208.171027395,481.82913438
-216.594195052,481.184592794
-208.477526857,485.483742536
-212.807453926,491.201291584
-212.852150868,491.296818933
-223.022134586,492.09137688
-218.033382318,488.451252948
-215.495286569,487.38317131
-215.079675751,484.868401377
-215.89578153,483.876738721
-213.453394378,482.640293664
-210.341824244,484.718698917
-204.590679076,488.940950641
-190.031006806,497.675361515
-185.375439349,500.013222093
-181.00364805,503.408537799
-178.163162544,501.904593203
-174.36880016,503.472904467
-172.359718778,502.200638398
-163.454523428,502.57383178
-162.273852797,502.929679463
-166.959580483,500.561026289
-162.488398813,500.80570313
-152.636279186,501.605947011
-147.571370051,503.550688373
-146.239060883,499.854753305
-137.679713157,501.89792599
-141.411258633,504.638812507
-130.580188097,513.229176383
-123.829806483,520.478315852
-127.447453892,523.310275752
-124.511302953,524.311399493
-127.406236243,522.532466717
-132.717157576,520.844352173
-139.082028457,519.747643589
-150.571952671,514.863806047
-164.830476857,510.103516421
-168.018267743,505.895871639
-167.008934202,495.555737084
-171.743438231,487.846838108
-179.511398189,477.179811119
-182.851748148,472.297451985
-185.709463579,466.376007753
-191.830642734,465.216982598
-202.641290504,464.835637268
-205.535450686,457.362879462
-208.872813618,451.445580747
-213.225772794,442.147997263
-213.309594727,436.58274053
-212.201277815,434.400208907
-218.032665909,432.687765957
-219.572227528,428.739215341
-210.790640164,428.597978414
-207.110989925,424.974629877
-197.169399545,423.312189609
-193.585906001,430.234676551
-197.917447292,441.93227835
-201.350965911,447.336385735
-196.516434161,450.721312826
-192.355550287,454.018043876
-191.300821326,450.534642529
-189.733070432,464.182920156
-190.455660106,478.003511297
-199.499842835,482.526747851
-207.289368072,481.743269999
-210.711955143,475.272042823
-211.306294127,475.201835244
-205.297113648,475.958374445
-197.025233385,478.228290001
-194.088905152,476.329645767
-196.331026571,468.023931217
-193.404039873,459.691690533
-188.234043013,454.895283979
-191.016852415,448.281007748
-189.87544111,444.080010344
-188.983089611,451.079765688
-180.29873165,455.400815656
-174.973517258,461.002061149
-170.046618933,463.614972024
-167.012454359,461.902917336
-173.728191278,455.369935426
-172.10817498,451.057977638
-170.813560922,447.287158009
-171.023921269,455.580089423
-165.380736316,459.280782801
-168.903312005,465.559111019
-171.070045936,466.272355641
-177.0882037,472.612224339
-179.975499454,470.799919544
-186.082431353,471.144621122
-182.983369032,468.563194179
-181.294186848,462.632935698
-184.113466753,462.716296131
-183.335114745,460.498656977
-182.927502654,462.577304715
-189.04489612,458.018937475
-190.725781814,451.836460776
-186.478763332,449.87908071
-182.460933717,449.644830277
-179.377840602,449.380383465
-186.668266129,448.584387419
-192.149380068,449.895771708
-193.074541219,448.44834965
-193.872335744,452.76296044
-204.06928857,454.56657297
-212.890625743,449.839907092
-203.765030673,446.325687794
-201.781167653,439.669081945
-203.235854128,440.908156147
-198.790831692,439.840281564
-192.702913146,437.076531388
-185.807624855,435.867005118
-178.54724112,435.504074392
-184.407322131,431.806601592
-182.37115921,433.267547524
-182.156418906,430.312177873
-184.725002694,424.269169487
-196.114282373,424.113299375
-196.649549813,432.154852753
-193.731006104,436.432615406
-190.514344846,432.96084648
-181.199891345,441.919299084
-170.185500406,448.626915095
-169.188697842,460.430843463
-170.210654963,462.344013463
-166.66051533,463.728833995
-167.654544792,467.723739415
-159.55694244,469.550987765
-158.056494114,465.209546464
-157.477213603,458.943726574
-159.611833361,456.366272646
-163.203175209,448.988528502
-174.724315871,443.828003509
-176.667050182,440.702993907
-176.202651616,441.698098659
-176.957229763,441.527775361
-178.423512267,450.188959284
-170.958136697,452.897663955
-161.300162161,453.783660105
-154.904880202,452.900592723
-160.482059479,455.007413807
-165.498818145,455.403364585
-166.574282316,459.579066698
-155.744843828,465.04095821
-148.345470689,469.924483029
-146.92174604,475.25935002
-156.413480062,473.992476528
-163.890270871,471.070466711
-167.340672629,464.730386362
-169.954737477,466.330788259
-168.992922224,466.758956693
-169.89546116,467.635971269
-163.762264762,468.04934982
-168.124319141,467.165854559
-162.589417928,470.838272511
-161.930007615,473.895405515
-166.158581044,471.288841946
-166.779588318,466.155286637
-164.57928046,456.965221831
-160.382807524,451.443558872
-161.933635396,443.845207514
-163.536487319,436.604690957
-162.764814098,429.103688997
-157.517367599,433.674201246
-149.252327953,438.929591527
-137.539875072,445.542971986
-134.998417908,441.420915784
-135.727544847,433.657122687
-140.936196567,426.944479109
-143.88313818,423.6639464
-142.354835782,422.908954452
-138.815779586,425.969112434
-131.411668617,427.651902237
-138.727811813,428.256651853
-141.055802494,422.766722584
-135.426229196,424.029738701
-129.014038987,423.639167259
-124.053511099,422.128501637
-130.134579815,420.465111454
-140.144864245,420.265476694
-147.477055309,416.637392671
-143.770018834,418.311796638
-147.959308437,417.350335432
-135.227689097,420.279313602
-126.347623287,426.872040189
-123.037022279,432.981173998
-125.127267735,429.672895862
-133.603278333,425.791305865
-135.86027444,423.448456936
-122.429927329,433.500288677
-118.734271067,440.644925046
-122.063069575,450.026166856
-120.526373652,453.139605048
-124.699160639,459.253200505
-121.214537084,461.778686008
-121.812755032,463.322235559
-129.705909893,464.087186346
-134.387246443,470.439309049
-132.79672227,471.036683698
-123.121449901,479.207853664
-124.742851489,488.228385652
-122.261485486,493.827065238
-115.060348849,493.663886589
-108.373851868,494.26509937
-98.8360038887,496.417310103
-90.3221463514,497.430097057
-90.6022038585,495.385432614
-90.903369225,491.763270213
-96.3677355824,481.315697861
-92.3845058545,476.555203534
-90.9973366503,468.958232803
-97.8422238371,475.111068087
-93.4284013283,478.951764307
-94.3097411301,486.17909735
-96.7027523972,488.881946683
-101.069403397,490.597188402
-102.934713787,487.085549461
-101.472183351,485.763057775
-95.2084770629,488.229131169
-92.0010570604,484.441424778
-88.6811372458,486.300595062
-90.9757477049,487.752603841
-91.864405378,493.86058839
-98.5272381516,505.102356103
-103.254097665,516.828624182
-111.863009146,518.434703376
-127.038907226,515.033289552
-134.643250278,511.992667187
-140.066927142,508.283057298
-150.289218985,509.803310843
-157.135203485,513.330523381
-165.591723015,515.438236024
-169.724531643,507.191971171
-171.080688226,497.388294691
-165.663639477,491.279042889
-169.384626271,492.335239987
-172.632557465,494.489275651
-166.125155335,498.52076356
-154.106783442,505.556501381
-144.860929808,504.535808454
-136.719357363,509.469098753
-137.702913336,512.502500578
-135.05129442,511.559321668
-130.260618637,505.074369259
-128.105459137,507.173667736
-127.656481837,509.619586416
-130.511292925,507.315877107
-136.231164628,509.282916306
-142.745020042,503.88511213
-145.066513465,494.744739915
-147.324485247,490.755174626
-149.835818795,488.078931071
-145.769674054,480.912032192
-145.426572085,481.228400797
-145.294549871,481.527955887
-142.17514515,485.734409716
-136.476297392,485.253042103
-126.811695565,485.286420402
-130.748151073,487.566185926
-145.542396997,487.475207644
-147.97702022,484.940006295
-149.965010265,485.938260596
-148.956750576,488.982440425
-147.722095322,496.567275866
-149.035523562,495.91047222
-152.628956661,491.959861713
-157.299043701,484.042490516
-163.830080152,478.923616574
-156.327850136,483.526909398
-147.966135542,485.665868717
-137.762057762,483.867852075
-135.659258823,478.315953406
-153.490139318,483.633773879
-163.70163598,481.047645627
-174.841426373,484.051197462
-185.388389224,483.696121842
-185.126305745,482.241774149
-180.163111517,478.128819593
-180.132239693,474.950536168
-181.641556235,474.091685341
-178.580792378,472.561277368
-172.199147209,470.202101156
-178.06084039,469.244326955
-189.335128414,468.687948262
-195.113424897,473.495955651
-182.275968505,481.963641809
-171.641819367,485.326592395
-161.53815857,488.641093059
-146.418966778,490.874584885
-139.231817114,491.730892617
-129.183105742,497.484762813
-120.992501576,500.756675569
-118.486309806,501.342611015
-116.064011202,499.911461054
-107.01037494,501.929902724
-100.943892071,498.952816387
-100.461639226,495.053039315
-105.265368193,494.559338321
-112.00065352,492.713388322
-111.389489626,491.877734568
-121.158644327,491.960072913
-131.490780843,487.069239566
-134.450868818,482.677154559
-141.479126103,483.398167396
-143.446362297,488.93963293
-148.744883536,492.649816662
-152.238932816,493.601926518
-169.235446116,498.071493135
-177.024902671,498.252080631
-176.882116338,501.779478555
-176.865245182,496.486516017
-175.034496617,487.991147596
-176.349145969,473.807569759
-186.803107163,468.490389278
-195.765787095,475.381908246
-197.277665711,479.378394847
-198.369549203,476.438422953
-209.361964506,473.643903975
-209.485911458,471.042143112
-208.341278634,462.012845417
-200.492261483,456.031949713
-207.444740737,451.700795933
-205.853572965,451.772451977
-200.27916819,449.006582631
-198.483126742,457.801793547
-197.896824138,465.094281984
-194.599809818,474.775480864
-199.200901155,478.526502608
-211.468235681,482.790393498
-210.606858665,479.398875229
-208.587643341,477.452596363
-200.605704198,477.99580615
-205.884804706,478.674533912
-199.035936888,480.029986994
-187.123325049,483.427268944
-174.067690617,483.812663042
-163.695159975,492.739979544
-151.25648443,495.239716122
-139.135762283,494.224598612
-141.714941492,492.357482227
-148.053966766,492.208480192
-154.356189525,494.503489398
-162.36192902,490.796523524
-162.656340214,486.726455238
-164.328007294,480.843712005
-165.741042176,478.159807557
-169.659626098,481.154490877
-177.112927095,482.707782246
-192.452592253,488.799164913
-196.617423738,496.617654292
-190.051643037,501.013559263
-184.375738668,504.446429324
-181.6198656,504.136052966
-181.699081782,501.542334188
-178.710832207,498.005144081
-174.991458841,501.010140561
-175.595494542,497.47256505
-173.950469863,494.218149127
-165.21426081,493.401991487
-162.149940675,490.526856727
-166.86954506,491.052317511
-166.657259404,487.87059807
-165.490370587,484.206666475
-159.187229123,488.981526118
-157.906032024,486.331610997
-157.074800592,482.893979471
-155.758151064,473.855607935
-147.584874279,476.751959125
-140.56000739,477.370114096
-139.914259972,475.563565556
-145.616848521,471.5506846
-146.010750779,467.594482385
-140.374287859,476.913113156
-128.027412048,482.158322031
-133.532226327,481.775419992
-142.411164635,478.02368881
-151.964169466,474.637564203
-147.652123928,474.8302154
-138.316051075,471.840851163
-135.991698239,463.843815252
-140.53353223,453.884171312
-144.840952308,446.749750947
-157.773776418,442.396336154
-162.880264944,449.435109011
-165.813426752,454.637884394
-181.046736966,465.093837333
-194.358836005,477.887857573
-210.403655097,484.86038272
-218.290647622,485.897123618
-216.534943827,487.737456565
-214.161507656,492.449610702
-217.02597424,496.071327957
-217.203552575,497.732508654
-216.665959309,498.831092294
-117.379209788,1519.20681688
-64.3603754406,2079.22447557
-31.8443707337,2312.64490135
-24.5935286012,2350.89194104
-29.7707733684,2322.25805267
-31.7841942843,2232.79277604
-42.9782599412,2155.81169147
-39.9053704201,2083.47996641
-36.1798536101,2012.83696353
-30.1767579833,1947.76682401
-25.9973779662,1878.16796265
-25.4990106746,1817.59041726
-24.6071029212,1751.474178
-27.7194691838,1689.99803235
-34.3912928928,1628.53349316
-48.214235719,1572.39052889
-65.186537236,1516.54879272
-74.5258169693,1464.25957519
-91.6387790734,1418.53518223
-107.033132054,1367.54029468
-110.717511014,1318.06187891
-120.165981348,1269.56177916
-118.58465758,1231.11082894
-124.803762347,1190.60115037
-121.3395357,1152.75540393
-123.047934213,1123.72716736
-125.329479484,1098.09070235
-134.806134175,1070.48216887
-137.029595505,1040.59352734
-140.177829821,1012.36762199
-131.568078789,984.749265039
-124.269599216,956.700479875
-123.468758725,932.382896978
-125.655418854,902.21480102
-137.616857908,883.833047
-137.978974058,867.91009854
-135.660163036,845.107866887
-131.280442984,822.96992212
-127.107047696,812.754581841
-132.903128427,804.79043351
-133.849906027,792.234947258
-145.820899881,779.123957034
-163.399481152,771.022937489
-172.370417463,768.628622628
-182.085510328,762.542328681
-188.934406372,754.283628219
-191.964493629,744.232127115
-190.200726025,734.215702901
-190.132208201,721.880595381
-200.069569278,708.676297136
-208.827568063,694.265133443
-212.917483001,673.579973935
-217.876772679,659.651065321
-210.306566709,648.542889215
-199.320265614,637.423737378
-187.280014485,626.789981533
-183.49964573,619.221244056
-184.898391992,607.205743484
-182.784211828,604.096301436
-182.200544356,598.731013428
-177.738249798,594.916611681
-175.757346181,587.984765415
-174.328362876,582.611321097
-180.67299458,581.344125102
-176.372953086,576.377991087
-181.657207659,571.986984713
-194.996956113,568.118121513
-198.26596055,565.10043105
-199.414653142,555.807332564
-205.212068306,547.843382771
-192.690450792,546.992573895
-179.541459671,540.705562258
-180.630665518,532.806109432
-184.036849014,523.339140894
-190.046029193,513.131068771
-193.815112218,509.818051892
-184.623143445,509.113425951
-173.945399103,507.875180322
-164.248523191,510.90307656
-157.02788274,511.275057423
-156.241264501,513.245076962
